station,valid,lon,lat,tmpf,dwpf,drct,sped,p01m,vsby,gust_mph
I67,1/9/2018 4:35,-84.7743,39.2589,35.6,32,250,4.6,0,10,null
I67,1/9/2018 4:55,-84.7743,39.2589,35.6,32,250,3.45,0,10,null
I67,1/9/2018 5:15,-84.7743,39.2589,35.6,32,270,6.9,0,10,null
I67,1/9/2018 5:35,-84.7743,39.2589,35.6,32,250,3.45,0,10,null
I67,1/9/2018 5:55,-84.7743,39.2589,35.6,32,0,0,0,10,null
I67,1/9/2018 6:15,-84.7743,39.2589,35.6,32,260,4.6,0,10,null
I67,1/9/2018 6:35,-84.7743,39.2589,35.6,32,0,0,0,10,null
I67,1/9/2018 6:55,-84.7743,39.2589,35.6,32,280,5.75,0,10,null
I67,1/9/2018 7:15,-84.7743,39.2589,35.6,32,250,4.6,0,10,null
I67,1/9/2018 7:35,-84.7743,39.2589,35.6,32,240,4.6,0,10,null
I67,1/9/2018 7:55,-84.7743,39.2589,35.6,32,240,3.45,0,10,null
I67,1/9/2018 8:15,-84.7743,39.2589,35.6,32,0,0,0,10,null
I67,1/9/2018 8:35,-84.7743,39.2589,35.6,32,240,3.45,0,10,null
I67,1/9/2018 8:55,-84.7743,39.2589,35.6,32,240,3.45,0,10,null
I67,1/9/2018 9:15,-84.7743,39.2589,33.8,32,250,3.45,0,10,null
I67,1/9/2018 9:35,-84.7743,39.2589,33.8,32,0,0,0,10,null
I67,1/9/2018 9:55,-84.7743,39.2589,33.8,32,0,0,0,10,null
I67,1/9/2018 10:15,-84.7743,39.2589,33.8,32,0,0,0,10,null
I67,1/9/2018 10:35,-84.7743,39.2589,33.8,32,0,0,0,10,null
I67,1/9/2018 10:55,-84.7743,39.2589,33.8,32,0,0,0,10,null
I67,1/9/2018 11:15,-84.7743,39.2589,33.8,30.2,0,0,0,10,null
I67,1/9/2018 11:35,-84.7743,39.2589,33.8,30.2,0,0,0,10,null
I67,1/9/2018 11:55,-84.7743,39.2589,33.8,30.2,0,0,0,10,null
I67,1/9/2018 12:15,-84.7743,39.2589,33.8,30.2,0,0,0,10,null
I67,1/9/2018 12:35,-84.7743,39.2589,33.8,30.2,0,0,0,10,null
I67,1/9/2018 12:55,-84.7743,39.2589,33.8,30.2,0,0,0,7,null
I67,1/9/2018 13:15,-84.7743,39.2589,32,30.2,210,3.45,0,7,null
I67,1/9/2018 13:35,-84.7743,39.2589,32,30.2,210,3.45,0,7,null
I67,1/9/2018 13:55,-84.7743,39.2589,33.8,30.2,0,0,0,7,null
I67,1/9/2018 14:15,-84.7743,39.2589,33.8,30.2,190,3.45,0,7,null
I67,1/9/2018 14:35,-84.7743,39.2589,32,30.2,240,3.45,0,7,null
I67,1/9/2018 14:55,-84.7743,39.2589,32,32,0,0,0,5,null
I67,1/9/2018 15:15,-84.7743,39.2589,32,32,0,0,0,5,null
I67,1/9/2018 15:35,-84.7743,39.2589,32,32,180,4.6,0,4,null
I67,1/9/2018 15:55,-84.7743,39.2589,33.8,32,230,3.45,0,4,null
I67,1/9/2018 16:15,-84.7743,39.2589,33.8,32,0,0,0,3,null
I67,1/9/2018 16:35,-84.7743,39.2589,33.8,32,0,0,0,3,null
I67,1/9/2018 16:55,-84.7743,39.2589,33.8,32,190,3.45,0,4,null
I67,1/9/2018 17:15,-84.7743,39.2589,33.8,32,0,0,0,4,null
I67,1/9/2018 17:35,-84.7743,39.2589,33.8,32,0,0,0,5,null
I67,1/9/2018 17:55,-84.7743,39.2589,33.8,32,0,0,0,5,null
I67,1/9/2018 18:15,-84.7743,39.2589,33.8,32,0,0,0,5,null
I67,1/9/2018 18:35,-84.7743,39.2589,33.8,32,0,0,0,7,null
I67,1/9/2018 18:55,-84.7743,39.2589,35.6,32,210,3.45,0,10,null
I67,1/9/2018 19:15,-84.7743,39.2589,35.6,32,0,0,0,10,null
I67,1/9/2018 19:35,-84.7743,39.2589,35.6,32,0,0,0,10,null
I67,1/9/2018 19:55,-84.7743,39.2589,37.4,32,0,0,0,10,null
I67,1/9/2018 20:15,-84.7743,39.2589,35.6,32,0,0,0,10,null
I67,1/9/2018 20:35,-84.7743,39.2589,37.4,32,0,0,0,10,null
I67,1/9/2018 20:55,-84.7743,39.2589,37.4,32,0,0,0,10,null
I67,1/9/2018 21:15,-84.7743,39.2589,37.4,32,0,0,0,10,null
I67,1/9/2018 21:35,-84.7743,39.2589,37.4,32,0,0,0,10,null
I67,1/9/2018 21:55,-84.7743,39.2589,35.6,32,0,0,0,10,null
I67,1/9/2018 22:15,-84.7743,39.2589,35.6,32,0,0,0,10,null
I67,1/9/2018 22:35,-84.7743,39.2589,35.6,32,0,0,0,7,null
I67,1/9/2018 22:55,-84.7743,39.2589,35.6,32,0,0,0,10,null
I67,1/9/2018 23:15,-84.7743,39.2589,33.8,32,0,0,0,7,null
I67,1/9/2018 23:35,-84.7743,39.2589,32,30.2,0,0,0,7,null
I67,1/9/2018 23:55,-84.7743,39.2589,32,30.2,0,0,0,5,null
I67,1/10/2018 0:15,-84.7743,39.2589,32,30.2,0,0,0,7,null
I67,1/10/2018 0:35,-84.7743,39.2589,32,32,0,0,0,7,null
I67,1/10/2018 0:55,-84.7743,39.2589,32,32,0,0,0,7,null
I67,1/10/2018 1:15,-84.7743,39.2589,33.8,30.2,0,0,0,7,null
I67,1/10/2018 1:35,-84.7743,39.2589,32,30.2,0,0,0,4,null
I67,1/10/2018 1:55,-84.7743,39.2589,32,32,0,0,0,7,null
I67,1/10/2018 2:15,-84.7743,39.2589,32,32,0,0,0,7,null
I67,1/10/2018 2:35,-84.7743,39.2589,32,28.4,0,0,0,5,null
I67,1/10/2018 2:55,-84.7743,39.2589,32,30.2,0,0,0,4,null
I67,1/10/2018 3:15,-84.7743,39.2589,32,32,0,0,0,5,null
I67,1/10/2018 3:35,-84.7743,39.2589,32,30.2,50,3.45,0,5,null
I67,1/10/2018 3:55,-84.7743,39.2589,32,32,50,3.45,0,5,null
I67,1/10/2018 4:15,-84.7743,39.2589,33.8,32,50,3.45,0,7,null
I67,1/10/2018 4:35,-84.7743,39.2589,33.8,32,40,4.6,0,7,null
I67,1/10/2018 4:55,-84.7743,39.2589,33.8,32,20,3.45,0,7,null
I67,1/10/2018 5:15,-84.7743,39.2589,33.8,32,50,3.45,0,7,null
I67,1/10/2018 5:35,-84.7743,39.2589,33.8,32,60,3.45,0,5,null
I67,1/10/2018 5:55,-84.7743,39.2589,33.8,32,0,0,0,7,null
I67,1/10/2018 6:15,-84.7743,39.2589,33.8,32,40,3.45,0,7,null
I67,1/10/2018 6:35,-84.7743,39.2589,33.8,32,50,3.45,0,7,null
I67,1/10/2018 6:55,-84.7743,39.2589,33.8,32,0,0,0,7,null
I67,1/10/2018 7:15,-84.7743,39.2589,33.8,32,80,3.45,0,5,null
I67,1/10/2018 7:35,-84.7743,39.2589,33.8,32,40,3.45,0,3,null
I67,1/10/2018 7:55,-84.7743,39.2589,33.8,32,40,3.45,0,3,null
I67,1/10/2018 8:15,-84.7743,39.2589,33.8,32,0,0,0,2.5,null
I67,1/10/2018 8:35,-84.7743,39.2589,33.8,32,0,0,0,2.5,null
I67,1/10/2018 8:55,-84.7743,39.2589,33.8,32,0,0,0,3,null
I67,1/10/2018 9:15,-84.7743,39.2589,33.8,32,0,0,0,2.5,null
I67,1/10/2018 9:35,-84.7743,39.2589,33.8,32,0,0,0,3,null
I67,1/10/2018 9:55,-84.7743,39.2589,33.8,32,0,0,0,2.5,null
I67,1/10/2018 10:15,-84.7743,39.2589,35.6,33.8,0,0,0,2.5,null
I67,1/10/2018 10:35,-84.7743,39.2589,35.6,33.8,0,0,0,2.5,null
I67,1/10/2018 10:55,-84.7743,39.2589,35.6,33.8,0,0,0,4,null
I67,1/10/2018 11:15,-84.7743,39.2589,35.6,33.8,0,0,0,2.5,null
I67,1/10/2018 11:35,-84.7743,39.2589,35.6,33.8,0,0,0,2.5,null
I67,1/10/2018 11:55,-84.7743,39.2589,35.6,33.8,0,0,0,2.5,null
I67,1/10/2018 12:15,-84.7743,39.2589,35.6,33.8,0,0,0,2.5,null
I67,1/10/2018 12:35,-84.7743,39.2589,35.6,33.8,0,0,0,3,null
I67,1/10/2018 12:55,-84.7743,39.2589,35.6,33.8,0,0,0,3,null
I67,1/10/2018 13:15,-84.7743,39.2589,35.6,33.8,0,0,0,2,null
I67,1/10/2018 13:35,-84.7743,39.2589,35.6,33.8,0,0,0,2.5,null
I67,1/10/2018 13:55,-84.7743,39.2589,37.4,35.6,0,0,0,3,null
I67,1/10/2018 14:15,-84.7743,39.2589,37.4,35.6,0,0,0,4,null
I67,1/10/2018 14:35,-84.7743,39.2589,39.2,37.4,0,0,0,5,null
I67,1/10/2018 14:55,-84.7743,39.2589,41,37.4,0,0,0,5,null
I67,1/10/2018 15:15,-84.7743,39.2589,41,37.4,0,0,0,7,null
I67,1/10/2018 15:35,-84.7743,39.2589,42.8,39.2,0,0,0,10,null
I67,1/10/2018 15:55,-84.7743,39.2589,44.6,41,0,0,0,7,null
I67,1/10/2018 16:15,-84.7743,39.2589,46.4,41,0,0,0,10,null
I67,1/10/2018 16:35,-84.7743,39.2589,48.2,42.8,200,4.6,0,10,null
I67,1/10/2018 16:55,-84.7743,39.2589,50,44.6,190,5.75,0,10,null
I67,1/10/2018 17:15,-84.7743,39.2589,51.8,44.6,190,5.75,0,10,null
I67,1/10/2018 17:35,-84.7743,39.2589,55.4,46.4,190,8.05,0,10,null
I67,1/10/2018 17:55,-84.7743,39.2589,57.2,48.2,180,11.5,0,10,16.1
I67,1/10/2018 18:15,-84.7743,39.2589,59,50,200,13.8,0,10,17.25
I67,1/10/2018 18:35,-84.7743,39.2589,59,50,210,11.5,0,10,16.1
I67,1/10/2018 18:55,-84.7743,39.2589,59,50,210,16.1,0,10,20.7
I67,1/10/2018 19:15,-84.7743,39.2589,59,50,210,14.95,0,10,null
I67,1/10/2018 19:35,-84.7743,39.2589,59,50,200,11.5,0,10,18.4
I67,1/10/2018 19:55,-84.7743,39.2589,59,50,200,12.65,0,10,18.4
I67,1/10/2018 20:15,-84.7743,39.2589,57.2,50,200,11.5,0,10,19.55
I67,1/10/2018 20:35,-84.7743,39.2589,57.2,50,210,12.65,0,10,19.55
I67,1/10/2018 20:55,-84.7743,39.2589,57.2,50,210,12.65,0,10,null
I67,1/10/2018 21:15,-84.7743,39.2589,57.2,50,210,10.35,0,10,null
I67,1/10/2018 21:35,-84.7743,39.2589,55.4,50,200,5.75,0,10,null
I67,1/10/2018 21:55,-84.7743,39.2589,55.4,48.2,190,4.6,0,10,null
I67,1/10/2018 22:15,-84.7743,39.2589,55.4,48.2,190,5.75,0,10,null
I67,1/10/2018 22:35,-84.7743,39.2589,55.4,48.2,190,5.75,0,10,null
I67,1/10/2018 22:55,-84.7743,39.2589,55.4,48.2,200,3.45,0,10,null
I67,1/10/2018 23:15,-84.7743,39.2589,53.6,48.2,200,3.45,0,10,null
I67,1/10/2018 23:35,-84.7743,39.2589,53.6,48.2,0,0,0,10,null
I67,1/10/2018 23:55,-84.7743,39.2589,53.6,48.2,0,0,0,10,null
I67,1/11/2018 0:15,-84.7743,39.2589,53.6,48.2,170,3.45,0,10,null
I67,1/11/2018 0:35,-84.7743,39.2589,53.6,48.2,0,0,0,10,null
I67,1/11/2018 0:55,-84.7743,39.2589,53.6,48.2,0,0,0,10,null
I67,1/11/2018 1:15,-84.7743,39.2589,50,46.4,0,0,0,10,null
I67,1/11/2018 1:35,-84.7743,39.2589,51.8,46.4,0,0,0,10,null
I67,1/11/2018 1:55,-84.7743,39.2589,50,46.4,0,0,0,10,null
I67,1/11/2018 2:15,-84.7743,39.2589,50,46.4,0,0,0,10,null
I67,1/11/2018 2:35,-84.7743,39.2589,51.8,46.4,0,0,0,10,null
I67,1/11/2018 2:55,-84.7743,39.2589,53.6,46.4,0,0,0,10,null
I67,1/11/2018 3:15,-84.7743,39.2589,53.6,46.4,190,3.45,0,10,null
I67,1/11/2018 3:35,-84.7743,39.2589,55.4,46.4,200,4.6,0,10,null
I67,1/11/2018 3:55,-84.7743,39.2589,57.2,48.2,200,8.05,0,10,null
I67,1/11/2018 4:15,-84.7743,39.2589,59,48.2,200,8.05,0,10,null
I67,1/11/2018 4:35,-84.7743,39.2589,59,46.4,200,6.9,0,10,null
I67,1/11/2018 4:55,-84.7743,39.2589,57.2,46.4,200,6.9,0,10,null
I67,1/11/2018 5:15,-84.7743,39.2589,59,46.4,200,8.05,0,10,null
I67,1/11/2018 5:35,-84.7743,39.2589,59,46.4,190,8.05,0,10,null
I67,1/11/2018 5:55,-84.7743,39.2589,59,46.4,190,9.2,0,10,null
I67,1/11/2018 6:15,-84.7743,39.2589,59,46.4,200,10.35,0,10,null
I67,1/11/2018 6:35,-84.7743,39.2589,59,46.4,200,10.35,0,10,null
I67,1/11/2018 6:55,-84.7743,39.2589,59,46.4,200,9.2,0,10,null
I67,1/11/2018 7:15,-84.7743,39.2589,59,46.4,200,8.05,0,10,null
I67,1/11/2018 7:35,-84.7743,39.2589,59,46.4,200,8.05,0,10,null
I67,1/11/2018 7:55,-84.7743,39.2589,57.2,46.4,200,5.75,0,10,null
I67,1/11/2018 8:15,-84.7743,39.2589,57.2,46.4,200,5.75,0,10,null
I67,1/11/2018 8:35,-84.7743,39.2589,55.4,46.4,180,5.75,0,10,null
I67,1/11/2018 8:55,-84.7743,39.2589,57.2,46.4,180,9.2,0,10,null
I67,1/11/2018 9:15,-84.7743,39.2589,57.2,46.4,190,6.9,0,10,16.1
I67,1/11/2018 9:35,-84.7743,39.2589,57.2,46.4,190,6.9,0,10,null
I67,1/11/2018 9:55,-84.7743,39.2589,55.4,46.4,190,4.6,0,10,null
I67,1/11/2018 10:15,-84.7743,39.2589,55.4,46.4,190,5.75,0,10,null
I67,1/11/2018 10:35,-84.7743,39.2589,55.4,46.4,180,3.45,0,10,null
I67,1/11/2018 10:55,-84.7743,39.2589,55.4,46.4,190,3.45,0,10,null
